date_ist,time_ist,symbol,company,direction,confidence,engine,reason,headline,source,link
2026-08-21,09:12:58,KOTAKBANK,Kotak Mahindra Bank Ltd.,bullish,0.65,keyword,surge,"Market wrap:  Eternal Kotak Bank, HCL Tech, InterGlobe top gainers and losers on Nifty and Sensex on Thursday",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-eternal-kotak-bank-hcl-tech-interglobe-top-gainers-and-losers-on-nifty-and-sensex-on-thursday/articleshow/133375367.cms
2026-08-21,09:12:59,EICHERMOT,Eicher Motors Ltd.,bearish,0.65,keyword,underperform,Jefferies favours two-wheeler stocks over four-wheeler stocks as earnings gap widens,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/jefferies-favours-two-wheeler-stocks-over-four-wheeler-stocks-as-earnings-gap-widens/articleshow/133375203.cms
2026-08-21,09:13:00,HYUNDAI,Hyundai Motor India Ltd.,bearish,0.65,keyword,underperform,Jefferies favours two-wheeler stocks over four-wheeler stocks as earnings gap widens,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/jefferies-favours-two-wheeler-stocks-over-four-wheeler-stocks-as-earnings-gap-widens/articleshow/133375203.cms
2026-08-21,09:13:01,TVSMOTOR,TVS Motor Company Ltd.,bearish,0.65,keyword,underperform,Jefferies favours two-wheeler stocks over four-wheeler stocks as earnings gap widens,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/jefferies-favours-two-wheeler-stocks-over-four-wheeler-stocks-as-earnings-gap-widens/articleshow/133375203.cms
2026-08-21,09:13:02,TMCV,Tata Motors Ltd.,bearish,0.65,keyword,underperform,Jefferies favours two-wheeler stocks over four-wheeler stocks as earnings gap widens,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/jefferies-favours-two-wheeler-stocks-over-four-wheeler-stocks-as-earnings-gap-widens/articleshow/133375203.cms
2026-08-21,09:13:04,TMPV,Tata Motors Passenger Vehicles Ltd.,bearish,0.65,keyword,underperform,Jefferies favours two-wheeler stocks over four-wheeler stocks as earnings gap widens,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/jefferies-favours-two-wheeler-stocks-over-four-wheeler-stocks-as-earnings-gap-widens/articleshow/133375203.cms
2026-08-21,09:13:05,TATAMOTORS,TATAMOTORS,bearish,0.65,keyword,underperform,Jefferies favours two-wheeler stocks over four-wheeler stocks as earnings gap widens,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/jefferies-favours-two-wheeler-stocks-over-four-wheeler-stocks-as-earnings-gap-widens/articleshow/133375203.cms
2026-08-21,09:13:12,BSE,BSE Ltd.,bullish,0.75,keyword,"buyback, surge",INR seen supported by dollar weakness and positive equities,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/inr-seen-supported-by-dollar-weakness-and-positive-equities-126082001074_1.html
2026-08-21,09:13:21,JSWENERGY,JSW Energy Ltd.,bullish,0.9,gemini,"Axis Direct has issued a 'Buy' recommendation for JSW Energy, citing optimism and strong fundamentals.",NTPC to JSW Energy: Axis Direct recommends these three power &amp; utility stocks to buy after Q1,livemint_markets,https://www.livemint.com/market/stock-market-news/ntpc-to-jsw-energy-axis-direct-recommends-these-three-power-utility-stocks-to-buy-after-q1-11787223164774.html
2026-08-21,09:53:03,WELCORP,Welspun Corp Ltd.,bullish,0.75,keyword,surge,"Welspun Corp shares surge 9% after Rs 17,200 crore order win; global order book hits record Rs 42,000 crore",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/welspun-corp-shares-in-focus-after-rs-17200-crore-order-global-order-book-hits-record-rs-42000-crore/articleshow/133392199.cms
2026-08-21,09:53:05,BHARTIARTL,Bharti Airtel Ltd.,bullish,0.85,gemini,"The headline explicitly states Bharti Airtel is showing strong technical performance, which is a positive indicator for its share price.",Bharti Airtel Share Price Live Updates: Bharti Airtel Shows Strong Technical Performance,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/stock-liveblog/bharti-airtel-share-price-today-live-21-aug-2026/liveblog/133391732.cms
2026-08-21,09:53:11,BAJFINANCE,Bajaj Finance Ltd.,bullish,0.75,keyword,profit rises,Bajaj Finance consolidated net profit rises 27.37% in the June 2026 quarter,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/bajaj-finance-consolidated-net-profit-rises-27-37-in-the-june-2026-quarter-126082100164_1.html
2026-08-21,10:29:45,BALRAMCHIN,Balrampur Chini Mills Ltd.,bearish,0.75,keyword,tumble,"Sugar stocks Balrampur Chini, Dhampur Sugar, others tumble up to 5% as govt allows duty-free imports",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/sugar-stocks-balrampur-chini-dhampur-sugar-others-tumble-up-to-5-as-govt-allows-duty-free-imports/articleshow/133392998.cms
2026-08-21,11:06:08,ANTHEM,Anthem Biosciences Ltd.,bullish,0.65,keyword,buy rating,"Jefferies initiates coverage on Anthem Biosciences with a Rs 1,050 target",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/jefferies-initiates-coverage-on-anthem-biosciences-with-a-rs-1050-target/articleshow/133393891.cms
2026-08-21,11:06:11,HINDZINC,Hindustan Zinc Ltd.,bullish,0.9,gemini,"The stock has already seen a significant jump due to rising silver prices and strong financial performance, indicating continued positive momentum.",Hindustan Zinc shares jump 7% in two sessions. What’s triggering the rally?,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/hindustan-zinc-shares-jump-7-in-two-sessions-whats-triggering-the-rally/articleshow/133393717.cms
2026-08-21,11:06:16,TIINDIA,Tube Investments of India Ltd.,bullish,0.75,gemini,Tube Investments of India increasing its stake in Shanthi Gears is generally perceived as a positive strategic move by the market.,Tube Investments of India acquires additional 2.69% stake in Shanthi Gears,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/tube-investments-of-india-acquires-additional-2-69-stake-in-shanthi-gears-126082100300_1.html
2026-08-21,11:06:19,WELCORP,Welspun Corp Ltd.,bullish,0.8,keyword,"surge, jump","Welspun Corp surges after securing supply order worth Rs 17,200 crore",business_standard_markets,https://www.business-standard.com/markets/capital-market-news/welspun-corp-surges-after-securing-supply-order-worth-rs-17-200-crore-126082100274_1.html
2026-08-21,11:32:12,BSE,BSE Ltd.,bullish,0.65,keyword,surge,Volumes soar at JBM Auto Ltd counter,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/volumes-soar-at-jbm-auto-ltd-counter-126082100350_1.html
2026-08-21,11:32:13,JBMA,JBM Auto Ltd.,bullish,0.65,keyword,surge,Volumes soar at JBM Auto Ltd counter,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/volumes-soar-at-jbm-auto-ltd-counter-126082100350_1.html
2026-08-21,11:32:18,WELCORP,Welspun Corp Ltd.,bullish,0.85,keyword,"strong growth, surge, rally",Welspun Corp share price: Nearly 186% returns in 2026 alone - What's driving the rally?,livemint_markets,https://www.livemint.com/market/stock-market-news/welspun-corp-share-price-nearly-186-returns-in-2026-alone-whats-driving-the-rally-11787288613073.html
2026-08-21,12:30:06,HINDCOPPER,Hindustan Copper Ltd.,bullish,1.0,gemini,The shares jumped 4% as global copper prices gained and technical indicators improved.,Hindustan Copper shares jump 4%. What’s driving the rally?,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/hindustan-copper-shares-jump-4-whats-driving-the-rally/articleshow/133394956.cms
2026-08-21,12:30:09,MANAPPURAM,Manappuram Finance Ltd.,bullish,0.75,keyword,"buyback, jump","Muthoot, Manappuram Finance shares jump up to 7% in 2 days as gold crosses Rs 1.6 lakh/10 gm",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/muthoot-manappuram-finance-shares-jump-up-to-7-in-2-days-as-gold-crosses-rs-1-6-lakh/10-gm/articleshow/133394594.cms
2026-08-21,12:30:13,MCX,Multi Commodity Exchange of India Ltd.,bullish,0.75,keyword,"buyback, jump","Muthoot, Manappuram Finance shares jump up to 7% in 2 days as gold crosses Rs 1.6 lakh/10 gm",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/muthoot-manappuram-finance-shares-jump-up-to-7-in-2-days-as-gold-crosses-rs-1-6-lakh/10-gm/articleshow/133394594.cms
2026-08-21,12:30:17,MUTHOOTFIN,Muthoot Finance Ltd.,bullish,0.9,gemini,"Muthoot Finance shares have already jumped due to rising gold prices, which boosts sentiment for gold-backed lending companies.","Muthoot, Manappuram Finance shares jump up to 7% in 2 days as gold crosses Rs 1.6 lakh/10 gm",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/muthoot-manappuram-finance-shares-jump-up-to-7-in-2-days-as-gold-crosses-rs-1-6-lakh/10-gm/articleshow/133394594.cms
2026-08-21,12:30:21,ICICIBANK,ICICI Bank Ltd.,bearish,0.65,keyword,sell rating,"Goldman Sachs starts coverage on 14 banks with up to 37% upside potential; ICICI Bank, Kotak among top picks",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/goldman-sachs-starts-coverage-on-14-banks-with-up-to-37-upside-potential-icici-bank-kotak-among-top-picks/articleshow/133394535.cms
2026-08-21,12:30:47,ADANIPOWER,Adani Power Ltd.,bullish,0.85,keyword,"surge, rally, jump",Adani Power share price: 70% rally in 1 year - What's next for the stock after favourable MERC ruling?,livemint_markets,https://www.livemint.com/market/stock-market-news/adani-power-share-price-70-rally-in-1-year-whats-next-for-the-stock-after-favourable-merc-ruling-11787289358139.html
2026-08-21,12:30:48,BSE,BSE Ltd.,bullish,0.85,keyword,"surge, rally, jump",Adani Power share price: 70% rally in 1 year - What's next for the stock after favourable MERC ruling?,livemint_markets,https://www.livemint.com/market/stock-market-news/adani-power-share-price-70-rally-in-1-year-whats-next-for-the-stock-after-favourable-merc-ruling-11787289358139.html
2026-08-21,13:16:57,NETWEB,Netweb Technologies India Ltd.,bullish,0.9,gemini,The company's shares rose after major institutional investors participated in its qualified institutional placement.,"Netweb Tech shares rise 4% as Nomura, Goldman Sachs invest in Rs 1,200 crore QIP",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/netweb-tech-shares-rise-4-as-nomura-goldman-sachs-invest-in-rs-1200-crore-qip/articleshow/133396534.cms
2026-08-21,13:17:09,BAJFINANCE,Bajaj Finance Ltd.,bullish,0.7,gemini,"Nomura, a reputable financial institution, is reported to be bullish on Bajaj Finance despite existing risks.","Bajaj Finance: Why Nomura is bullish despite competition, regulatory risks",business_standard_markets,https://www.business-standard.com/markets/news/bajaj-finance-why-nomura-is-bullish-despite-competition-regulatory-risks-126082100537_1.html
2026-08-21,13:17:12,WELCORP,Welspun Corp Ltd.,bullish,0.9,gemini,The stock has been rising for five consecutive sessions and is significantly up on the day.,Welspun Corp Ltd up for five straight sessions,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/welspun-corp-ltd-up-for-five-straight-sessions-126082100547_1.html
2026-08-21,13:17:14,BSE,BSE Ltd.,bullish,0.6,keyword,jump,"Nifty above 24,200 level; realty shares in demand",business_standard_markets,https://www.business-standard.com/markets/capital-market-news/nifty-above-24-200-level-realty-shares-in-demand-126082100525_1.html
2026-08-21,13:17:16,IIFL,IIFL Finance Ltd.,bullish,0.9,gemini,The headline explicitly states IIFL Finance's share price soared 8% and hit a new high.,"IIFL Finance soars 8%, hits new high on huge volume; what's driving stock?",business_standard_markets,https://www.business-standard.com/markets/news/iifl-finance-share-price-soars-8-hits-new-high-on-huge-volume-what-s-driving-stock-126082100494_1.html
2026-08-21,13:50:40,CROMPTON,Crompton Greaves Consumer Electricals Ltd.,bullish,0.9,gemini,Jefferies retained its Buy rating on Crompton Greaves and sees significant upside potential for the stock.,Jefferies retains Buy on Crompton Greaves; sees up to 29% upside,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/jefferies-retains-buy-on-crompton-greaves-sees-up-to-29-upside/articleshow/133397789.cms
2026-08-21,13:50:44,TATASTEEL,Tata Steel Ltd.,bearish,0.8,gemini,Motilal Oswal downgraded Tata Steel after its Q1 results.,"Tata Steel, Adani Ports among top 10 stocks downgraded by Motilal Oswal after Q1 results",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/tata-steel-adani-ports-among-top-10-stocks-downgraded-by-motilal-oswal-after-q1-results/slideshow/133397759.cms
2026-08-21,13:50:48,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,bearish,0.8,gemini,"Motilal Oswal downgraded Adani Ports after its Q1 results, which is typically a negative signal for share price.","Tata Steel, Adani Ports among top 10 stocks downgraded by Motilal Oswal after Q1 results",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/tata-steel-adani-ports-among-top-10-stocks-downgraded-by-motilal-oswal-after-q1-results/slideshow/133397759.cms
2026-08-21,13:50:51,MCX,Multi Commodity Exchange of India Ltd.,bullish,0.9,gemini,The headline explicitly states MCX shares jumped 8% in three days.,"MCX shares jump 8% in 3 days as gold, silver futures rise. What lies ahead for investors?",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/mcx-shares-jump-8-in-3-days-as-gold-silver-futures-rise-what-lies-ahead-for-investors/articleshow/133396946.cms
2026-08-21,13:50:54,CPPLUS,Aditya Infotech Ltd.,bullish,0.9,gemini,"Motilal Oswal initiated coverage on Aditya Infotech with a 27% upside target, citing strong demand and growth prospects.",Aditya Infotech shares can rally up to 27%? Why Motilal Oswal initiated coverage on the stock,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/aditya-infotech-shares-can-rally-up-to-27-why-motilal-oswal-initiated-coverage-on-the-stock/articleshow/133396815.cms
2026-08-21,13:50:58,VEDL,Vedanta Ltd.,bullish,0.9,gemini,"Vedanta Aluminium shares rose 2% after expanding its automotive portfolio with two advanced alloys, indicating a positive short-term effect on the parent company.",Vedanta Aluminium shares rise 2% as firm expands automotive portfolio with two advanced alloys. What’s ahead?,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/vedanta-aluminium-shares-rise-2-as-firm-expands-automotive-portfolio-with-two-advanced-alloys-whats-ahead/articleshow/133396688.cms
2026-08-21,13:51:00,MARUTI,Maruti Suzuki India Ltd.,bearish,0.9,gemini,The headline explicitly states that Maruti Suzuki's stock price has declined.,Maruti Suzuki Share Price Live Updates: Maruti Suzuki's Stock Price Declines Below S2,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/stock-liveblog/maruti-suzuki-share-price-today-live-updates-21-aug-2026/liveblog/133391831.cms
2026-08-21,13:51:03,CRISIL,CRISIL Ltd.,bullish,0.85,keyword,"upgraded, upgrade",NMDC Steel gains after Crisil Ratings upgrades ratings to 'A' with 'stable' outlook,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/nmdc-steel-gains-after-crisil-ratings-upgrades-ratings-to-a-with-stable-outlook-126082100566_1.html
2026-08-21,13:51:05,NMDC,NMDC Ltd.,bullish,0.85,keyword,"upgraded, upgrade",NMDC Steel gains after Crisil Ratings upgrades ratings to 'A' with 'stable' outlook,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/nmdc-steel-gains-after-crisil-ratings-upgrades-ratings-to-a-with-stable-outlook-126082100566_1.html
2026-08-21,13:51:07,NSLNISP,NMDC Steel Ltd.,bullish,0.85,keyword,"upgraded, upgrade",NMDC Steel gains after Crisil Ratings upgrades ratings to 'A' with 'stable' outlook,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/nmdc-steel-gains-after-crisil-ratings-upgrades-ratings-to-a-with-stable-outlook-126082100566_1.html
2026-08-21,14:32:32,FEDERALBNK,Federal Bank Ltd.,bullish,0.8,gemini,Axis Direct named Federal Bank as a top bank pick after the Q1 earnings season.,"ICICI Bank, Federal Bank among top bank picks by Axis Direct after Q1 earnings season",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/icici-bank-federal-bank-among-top-bank-picks-by-axis-direct-after-q1-earnings-season/slideshow/133398012.cms
2026-08-21,14:32:34,HINDCOPPER,Hindustan Copper Ltd.,bullish,0.7,keyword,all-time high,Hindustan Copper rises nearly 4% as copper prices gain on weak dollar,business_standard_markets,https://www.business-standard.com/markets/news/hindustan-copper-rises-nearly-4-as-copper-prices-gain-on-weak-dollar-126082100649_1.html
2026-08-21,15:16:22,ZYDUSLIFE,Zydus Lifesciences Ltd.,bullish,0.75,keyword,fda approval,Zydus receives USFDA approval for Ascorbic Acid Injection USP,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/zydus-receives-usfda-approval-for-ascorbic-acid-injection-usp-126082100690_1.html
2026-08-21,15:16:23,BSE,BSE Ltd.,bullish,0.85,keyword,hits 52-week high,Kabra Extrusiontechnik skyrockets 181% from June low; hits 52-week high,business_standard_markets,https://www.business-standard.com/markets/news/kabra-extrusiontechnik-skyrockets-181-from-june-low-hits-52-week-high-126082100655_1.html
2026-08-21,15:16:27,MCX,Multi Commodity Exchange of India Ltd.,bullish,0.8,gemini,"The news highlights MCX's significant past share price rally and strong market leadership, which analysts attribute to its dominant market share.",MCX share price up 102% in a year; can the rally sustain? Analysts weigh,business_standard_markets,https://www.business-standard.com/markets/news/mcx-share-price-up-102-in-a-year-can-the-rally-sustain-analysts-weigh-126082100656_1.html
2026-08-21,15:16:31,IDBI,IDBI Bank Ltd.,bullish,0.8,gemini,"The long-delayed sale of a majority stake in IDBI Bank is now in its final stages, indicating progress towards a significant deal.",India to give Canada's Fairfax two years to consolidate holdings for IDBI Bank deal,livemint_companies,https://www.livemint.com/companies/news/india-to-give-canadas-fairfax-two-years-to-consolidate-holdings-for-idbi-bank-deal-11787302921530.html
2026-08-21,15:43:37,BSE,BSE Ltd.,bullish,0.7,gemini,A successful IPO debut on the BSE exchange suggests a healthy market and positive sentiment for the exchange's operations.,SME stock Technocrats Plasma Systems zooms 83% against IPO price on debut,business_standard_markets,https://www.business-standard.com/markets/news/sme-stock-technocrats-plasma-systems-zooms-83-against-ipo-price-on-debut-126082100763_1.html
2026-08-21,15:43:48,INFY,Infosys Ltd.,bearish,0.9,gemini,The headline explicitly states Infosys was among the top drags on the market.,"Sensex, Nifty 50 end flat amid elevated oil prices, US-Iran stalled talks; Infosys, SBI among top drags",livemint_markets,https://www.livemint.com/market/stock-market-news/sensex-nifty-50-end-flat-amid-elevated-oil-prices-us-iran-stalled-talks-infosys-sbi-among-top-drags-11787305978312.html
2026-08-24,09:15:48,JBMA,JBM Auto Ltd.,bullish,0.8,gemini,"JBM Auto is showing a bullish RSI upswing, indicating strengthening price momentum and potential upward movement.",JBM Auto among 5 stocks showing bullish RSI upswing,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/jbm-auto-among-5-stocks-showing-bullish-rsi-upswing/slideshow/133450057.cms
2026-08-24,09:15:53,JUBLFOOD,Jubilant Foodworks Ltd.,bullish,0.8,gemini,Jubilant Foodworks is recommended as a stock to buy by top brokerage firms for potential returns.,"Stocks to buy in 2026 for long term: Jubilant FoodWorks, Max Financial among 5 stocks that could give 10-30% return",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-in-2026-for-long-term-jubilant-foodworks-max-financial-among-5-stocks-that-could-give-10-30-return/slideshow/133449559.cms
2026-08-24,09:15:59,CAPLIPOINT,Caplin Point Laboratories Ltd.,bearish,0.8,gemini,"Caplin Point Laboratories received observations from the US FDA after inspections, which is typically a negative regulatory development.","Stocks in news: Reliance Industries, Bank of Baroda, Power Grid, NATCO Pharma and JSW Infra",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-reliance-industries-bank-of-baroda-power-grid-natco-pharma-and-jsw-infra/articleshow/133444199.cms
2026-08-24,09:16:02,JUBLPHARMA,Jubilant Pharmova Ltd.,bullish,0.8,gemini,"Jubilant Pharmova announced key project wins and regulatory approvals, which is positive news for the company.","Stocks in news: Reliance Industries, Bank of Baroda, Power Grid, NATCO Pharma and JSW Infra",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-reliance-industries-bank-of-baroda-power-grid-natco-pharma-and-jsw-infra/articleshow/133444199.cms
2026-08-24,09:16:05,NATCOPHARM,NATCO Pharma Ltd.,bearish,0.8,gemini,"NATCO Pharma received observations from the US FDA after inspections, which is typically viewed negatively by the market.","Stocks in news: Reliance Industries, Bank of Baroda, Power Grid, NATCO Pharma and JSW Infra",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-reliance-industries-bank-of-baroda-power-grid-natco-pharma-and-jsw-infra/articleshow/133444199.cms
2026-08-24,09:16:08,POWERGRID,Power Grid Corporation of India Ltd.,bullish,0.8,gemini,"The company announced key project wins and regulatory approvals, which is positive news.","Stocks in news: Reliance Industries, Bank of Baroda, Power Grid, NATCO Pharma and JSW Infra",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-reliance-industries-bank-of-baroda-power-grid-natco-pharma-and-jsw-infra/articleshow/133444199.cms
2026-08-24,09:16:12,RELIANCE,Reliance Industries Ltd.,bullish,0.65,keyword,surge,"Mcap of four of top-10 most valued firms erodes Rs 87,960 cr; Airtel takes biggest hit",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-four-of-top-10-most-valued-firms-erodes-rs-87960-cr-airtel-takes-biggest-hit/articleshow/133435784.cms
2026-08-24,09:16:15,BHARTIARTL,Bharti Airtel Ltd.,bearish,0.9,gemini,The headline explicitly states that Airtel took the biggest hit in market capitalization among the top firms.,"Mcap of four of top-10 most valued firms erodes Rs 87,960 cr; Airtel takes biggest hit",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-four-of-top-10-most-valued-firms-erodes-rs-87960-cr-airtel-takes-biggest-hit/articleshow/133435784.cms
2026-08-24,09:16:16,PATANJALI,Patanjali Foods Ltd.,bullish,0.65,keyword,buy rating,10 midcap stocks with massive upside potential of up to 55%! Do you own any?,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/10-midcap-stocks-with-massive-upside-potential-of-up-to-55-do-you-own-any/slideshow/133435442.cms
2026-08-24,09:16:17,SUZLON,Suzlon Energy Ltd.,bullish,0.65,keyword,buy rating,10 midcap stocks with massive upside potential of up to 55%! Do you own any?,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/10-midcap-stocks-with-massive-upside-potential-of-up-to-55-do-you-own-any/slideshow/133435442.cms
2026-08-24,09:16:19,VMM,Vishal Mega Mart Ltd.,bullish,0.65,keyword,buy rating,10 midcap stocks with massive upside potential of up to 55%! Do you own any?,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/10-midcap-stocks-with-massive-upside-potential-of-up-to-55-do-you-own-any/slideshow/133435442.cms
2026-08-24,09:16:20,MCX,Multi Commodity Exchange of India Ltd.,bullish,0.65,keyword,bonus issue,"Bonus, dividends &amp; stock splits: Paras Defence, NBCC, MCX among 67 stocks turning ex-record date this week. Do you own any?",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/bonus-dividends-stock-splits-paras-defence-nbcc-mcx-among-67-stocks-turning-ex-record-date-this-week-do-you-own-any/articleshow/133434336.cms
2026-08-24,09:16:21,NBCC,NBCC (India) Ltd.,bullish,0.65,keyword,bonus issue,"Bonus, dividends &amp; stock splits: Paras Defence, NBCC, MCX among 67 stocks turning ex-record date this week. Do you own any?",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/bonus-dividends-stock-splits-paras-defence-nbcc-mcx-among-67-stocks-turning-ex-record-date-this-week-do-you-own-any/articleshow/133434336.cms
2026-08-24,09:16:22,PFC,Power Finance Corporation Ltd.,bullish,0.65,keyword,bonus issue,"Bonus, dividends &amp; stock splits: Paras Defence, NBCC, MCX among 67 stocks turning ex-record date this week. Do you own any?",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/bonus-dividends-stock-splits-paras-defence-nbcc-mcx-among-67-stocks-turning-ex-record-date-this-week-do-you-own-any/articleshow/133434336.cms
2026-08-24,09:16:28,NEULANDLAB,Neuland Laboratories Ltd.,bullish,0.75,keyword,surge,Vijay Kedia Portfolio: 5 stocks surge up to 55% in CY26; 1 new addition in June quarter,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/vijay-kedia-portfolio-5-stocks-surge-up-to-55-in-cy26-1-new-addition-in-june-quarter/slideshow/133419471.cms
2026-08-24,09:16:31,ICICIBANK,ICICI Bank Ltd.,bullish,0.65,keyword,buy rating,"Goldman Sachs picks ICICI Bank, Kotak Mahindra Bank as top banking bets",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/goldman-sachs-picks-icici-bank-kotak-mahindra-bank-as-top-banking-bets/articleshow/133416320.cms
2026-08-24,09:16:32,KOTAKBANK,Kotak Mahindra Bank Ltd.,bullish,0.65,keyword,buy rating,"Goldman Sachs picks ICICI Bank, Kotak Mahindra Bank as top banking bets",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/goldman-sachs-picks-icici-bank-kotak-mahindra-bank-as-top-banking-bets/articleshow/133416320.cms
2026-08-24,09:16:34,BSE,BSE Ltd.,bullish,0.75,keyword,surge,Shanti Gold among 7 consumer discretionary stocks that hit 52-week highs and surged up to 37% in a month,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/shanti-gold-among-7-consumer-discretionary-stocks-that-hit-52-week-highs-and-surged-up-to-37-in-a-month/slideshow/133404296.cms
2026-08-24,09:16:35,LENSKART,Lenskart Solutions Ltd.,bullish,0.75,keyword,surge,Shanti Gold among 7 consumer discretionary stocks that hit 52-week highs and surged up to 37% in a month,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/shanti-gold-among-7-consumer-discretionary-stocks-that-hit-52-week-highs-and-surged-up-to-37-in-a-month/slideshow/133404296.cms
2026-08-24,09:16:36,KOTAKBANK,Kotak Mahindra Bank Ltd.,bullish,0.65,keyword,outperform,"Market wrap:  Kotak Mahindra Bank, Power Grid, Maruti Suzuki, Trent top gainers and losers on Nifty and Sensex on Friday",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-kotak-mahindra-bank-power-grid-maruti-suzuki-trent-top-gainers-and-losers-on-nifty-and-sensex-on-friday/articleshow/133402032.cms
2026-08-24,09:16:37,TRENT,Trent Ltd.,bullish,0.65,keyword,outperform,"Market wrap:  Kotak Mahindra Bank, Power Grid, Maruti Suzuki, Trent top gainers and losers on Nifty and Sensex on Friday",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-kotak-mahindra-bank-power-grid-maruti-suzuki-trent-top-gainers-and-losers-on-nifty-and-sensex-on-friday/articleshow/133402032.cms
2026-08-24,09:16:38,POWERGRID,Power Grid Corporation of India Ltd.,bullish,0.65,keyword,outperform,"Market wrap:  Kotak Mahindra Bank, Power Grid, Maruti Suzuki, Trent top gainers and losers on Nifty and Sensex on Friday",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-kotak-mahindra-bank-power-grid-maruti-suzuki-trent-top-gainers-and-losers-on-nifty-and-sensex-on-friday/articleshow/133402032.cms
2026-08-24,09:16:39,HDFCLIFE,HDFC Life Insurance Company Ltd.,bullish,0.65,keyword,outperform,"Market wrap:  Kotak Mahindra Bank, Power Grid, Maruti Suzuki, Trent top gainers and losers on Nifty and Sensex on Friday",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-kotak-mahindra-bank-power-grid-maruti-suzuki-trent-top-gainers-and-losers-on-nifty-and-sensex-on-friday/articleshow/133402032.cms
